"brand","month","sku","product","quantity","channel"
"SKT","2026-06","SKINTIFIC-296","SKINTIFIC 5X神經醯胺洗面乳120 ml","10","Matsumoto"
"SKT","2026-06","SKINTIFIC-296","【SKINTIFIC】5X神經醯胺洗面乳120ml","10","momo"
"SKT","2026-06","SKINTIFIC-296","SKINTIFIC 5X神經醯胺洗面乳120ml","15","Nihon"
"SKT","2026-06","SKINTIFIC-296","SKINTIFIC 5X神經醯胺洗面乳120ml","326","POYA"
"SKT","2026-06","SKINTIFIC-296","SKINTIFIC神經醯胺洗面乳120ml","458","Watsons"
"SKT","2026-06","SKINTIFIC-298","SKINTIFIC 神經醯胺保濕霜30g-清爽型","527","Cosmed"
"SKT","2026-06","SKINTIFIC-298","SKINTIFIC 神經醯胺保濕霜30g-清爽型","35","Matsumoto"
"SKT","2026-06","SKINTIFIC-298","【SKINTIFIC】神經醯胺保濕霜－清爽型30g","53","momo"
"SKT","2026-06","SKINTIFIC-298","SKINTIFIC神經醯胺保濕霜30g-清爽型","27","Nihon"
"SKT","2026-06","SKINTIFIC-298","SKINTIFIC神經醯胺保濕霜30g-清爽型","469","POYA"
"SKT","2026-06","SKINTIFIC-298","SKINTIFIC 神經醯胺保濕霜30g-清爽型","1378","Watsons"
"SKT","2026-06","SKINTIFIC-298 (2入)","【SKINTIFIC】神經醯胺保濕霜-清爽型30g(2入組)","38","momo"
"SKT","2026-06","SKINTIFIC-30","SKINTIFIC 5X神經醯胺保濕霜80g","140","Watsons"
"SKT","2026-06","SKINTIFIC-305","SKINTIFIC積雪草深層卸妝油200ml","17","Matsumoto"
"SKT","2026-06","SKINTIFIC-305","【SKINTIFIC】積雪草深層卸妝油 200ml","23","momo"
"SKT","2026-06","SKINTIFIC-305","SKINTIFIC積雪草深層卸妝油200ml","2","Nihon"
"SKT","2026-06","SKINTIFIC-305","SKINTIFIC積雪草深層卸妝油200ml","149","POYA"
"SKT","2026-06","SKINTIFIC-305","SKINTIFIC-積雪草深層卸妝油","289","Watsons"
"SKT","2026-06","SKINTIFIC-31","SKINTIFIC潔面慕斯100ml","58","Watsons"
"SKT","2026-06","SKINTIFIC-31001","【SKINTIFIC】菸鹼醯胺透亮面膜 細緻柔嫩 潤澤保濕 30片入","6","momo"
"SKT","2026-06","SKINTIFIC-3260N","SKINTIFIC 無瑕水光粉氣墊00N自然瓷白色","251","Cosmed"
"SKT","2026-06","SKINTIFIC-3260N","SKINTIFIC無瑕水光粉氣墊 00N自然瓷白色","18","Matsumoto"
"SKT","2026-06","SKINTIFIC-3260N","SKINTIFIC無瑕水光氣墊11g-自然瓷白00N","5","Nihon"
"SKT","2026-06","SKINTIFIC-3260N","SKINTIFIC無瑕水光氣墊11g-自然瓷白00N","755","POYA"
"SKT","2026-06","SKINTIFIC-3260N","無瑕水光粉氣墊 00N自然瓷白色","633","Watsons"
"SKT","2026-06","SKINTIFIC-3260W","SKINTIFIC 無瑕水光粉氣墊00W暖調瓷白色","162","Cosmed"
"SKT","2026-06","SKINTIFIC-3260W","SKINTIFIC無瑕水光粉氣墊 00W暖調瓷白色","9","Matsumoto"
"SKT","2026-06","SKINTIFIC-3260W","SKINTIFIC無瑕水光氣墊11g-暖調瓷白00W","9","Nihon"
"SKT","2026-06","SKINTIFIC-3260W","SKINTIFIC無瑕水光氣墊11g-暖調瓷白00W","136","POYA"
"SKT","2026-06","SKINTIFIC-3260W","無瑕水光粉氣墊 00W暖調瓷白色","355","Watsons"
"SKT","2026-06","SKINTIFIC-3261N","SKINTIFIC 無瑕水光粉氣墊01N自然香草色","219","Cosmed"
"SKT","2026-06","SKINTIFIC-3261N","SKINTIFIC無瑕水光粉氣墊 01N自然香草色","21","Matsumoto"
"SKT","2026-06","SKINTIFIC-3261N","SKINTIFIC無瑕水光氣墊11g-自然香草01N","17","Nihon"
"SKT","2026-06","SKINTIFIC-3261N","SKINTIFIC無瑕水光氣墊11g-自然香草01N","879","POYA"
"SKT","2026-06","SKINTIFIC-3261N","無瑕水光粉氣墊 01N自然香草色","701","Watsons"
"SKT","2026-06","SKINTIFIC-3261W","SKINTIFIC 無瑕水光粉氣墊01W暖調香草色","107","Cosmed"
"SKT","2026-06","SKINTIFIC-3261W","SKINTIFIC無瑕水光粉氣墊 01W暖調香草色","15","Matsumoto"
"SKT","2026-06","SKINTIFIC-3261W","SKINTIFIC無瑕水光氣墊11g-暖調香草01W","3","Nihon"
"SKT","2026-06","SKINTIFIC-3261W","SKINTIFIC無瑕水光氣墊11g-暖調香草01W","458","POYA"
"SKT","2026-06","SKINTIFIC-3261W","無瑕水光粉氣墊 01W暖調香草色","345","Watsons"
"SKT","2026-06","SKINTIFIC-3262N","SKINTIFIC 無瑕水光粉氣墊02N自然象牙色","156","Cosmed"
"SKT","2026-06","SKINTIFIC-3262N","SKINTIFIC無瑕水光粉氣墊 02N自然象牙色","15","Matsumoto"
"SKT","2026-06","SKINTIFIC-3262N","SKINTIFIC無瑕水光氣墊11g-自然象牙02N","9","Nihon"
"SKT","2026-06","SKINTIFIC-3262N","SKINTIFIC無瑕水光氣墊11g-自然象牙02N","525","POYA"
"SKT","2026-06","SKINTIFIC-3262N","無瑕水光粉氣墊 02N自然象牙色","387","Watsons"
"SKT","2026-06","SKINTIFIC-3262W","SKINTIFIC 無瑕水光粉氣墊02W暖調象牙色","89","Cosmed"
"SKT","2026-06","SKINTIFIC-3262W","SKINTIFIC無瑕水光粉氣墊 02W暖調象牙色","6","Matsumoto"
"SKT","2026-06","SKINTIFIC-3262W","SKINTIFIC無瑕水光氣墊11g-暖調象牙02W","4","Nihon"
"SKT","2026-06","SKINTIFIC-3262W","SKINTIFIC無瑕水光氣墊11g-暖調象牙02W","50","POYA"
"SKT","2026-06","SKINTIFIC-3262W","無瑕水光粉氣墊 02W暖調象牙色","274","Watsons"
"SKT","2026-06","SKINTIFIC-326NW系列","【SKINTIFIC】無瑕水光粉氣墊(多色)","251","momo"
"SKT","2026-06","SKINTIFIC-340","SKINTIFIC 菸鹼醯胺亮白洗面乳120ml","79","Cosmed"
"SKT","2026-06","SKINTIFIC-340","SKINTIFIC菸醯胺亮白洗面乳120ml","4","Matsumoto"
"SKT","2026-06","SKINTIFIC-340","【SKINTIFIC】菸醯胺亮白洗面乳120ml","5","momo"
"SKT","2026-06","SKINTIFIC-340","SKINTIFIC菸醯胺亮白洗面乳120ml","10","Nihon"
"SKT","2026-06","SKINTIFIC-340","SKINTIFIC菸醯胺亮白洗面乳120ml","100","POYA"
"SKT","2026-06","SKINTIFIC-340","SKINTIFIC菸醯胺亮白洗面乳120ml","403","Watsons"
"SKT","2026-06","SKINTIFIC-347","SKINTIFIC PDRN亮白保濕精華20ml","160","Cosmed"
"SKT","2026-06","SKINTIFIC-347","SKINTIFIC PDRN亮白柔嫩保濕精華 30g","4","Matsumoto"
"SKT","2026-06","SKINTIFIC-347","【SKINTIFIC】PDRN亮白柔嫩保濕精華20ml","7","momo"
"SKT","2026-06","SKINTIFIC-347","SKINTIFIC PDRN亮白柔嫩保濕精華 20ml","5","Nihon"
"SKT","2026-06","SKINTIFIC-347","SKINTIFIC PDRN亮白柔嫩保濕精華 20ml","265","POYA"
"SKT","2026-06","SKINTIFIC-347","SKINTIFIC PDRN亮白柔嫩保濕精華","652","Watsons"
"SKT","2026-06","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜30g","383","Cosmed"
"SKT","2026-06","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜 20ml","7","Matsumoto"
"SKT","2026-06","SKINTIFIC-351","【SKINTIFIC】PDRN亮白柔嫩保濕霜30g","25","momo"
"SKT","2026-06","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜30g","8","Nihon"
"SKT","2026-06","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜30g","662","POYA"
"SKT","2026-06","SKINTIFIC-351","SKINTIFIC PDRN亮白柔嫩保濕霜","1201","Watsons"
"SKT","2026-06","SKINTIFIC-351 (2入)","【SKINTIFIC】PDRN面霜雙入組","13","momo"
"SKT","2026-06","SKINTIFIC-388","SKINTIFIC PDRN光感亮膚精華噴霧 100ml","93","Watsons"
"SKT","2026-06","SKINTIFIC-39","SKINTIFIC 377亮白肌膚面霜30g","170","Cosmed"
"SKT","2026-06","SKINTIFIC-39","SKINTIFIC377亮白肌膚面霜30g","6","Matsumoto"
"SKT","2026-06","SKINTIFIC-39","【SKINTIFIC】377亮白肌膚面霜30g","7","momo"
"SKT","2026-06","SKINTIFIC-39","SKINTIFIC 377亮白肌膚面霜30g","7","Nihon"
"SKT","2026-06","SKINTIFIC-39","SKINTIFIC 377亮白肌膚面霜30g","118","POYA"
"SKT","2026-06","SKINTIFIC-39","SKINTIFIC377亮白肌膚面霜30g","447","Watsons"
"SKT","2026-06","SKINTIFIC-40","SKINTIFIC清潔泥膜55g","1","Watsons"
"SKT","2026-06","SKINTIFIC-40600","SKINTIFIC 玫瑰透亮洗面乳 120g","39","Watsons"
"SKT","2026-06","SKINTIFIC-44","SKINTIFIC菸醯胺亮白洗面乳80ml","41","Watsons"
"SKT","2026-06","SKINTIFIC-463001W","SKINTIFIC 旅行修護亮白組","211","Watsons"
"SKT","2026-06","SKINTIFIC-56","SKINTIFIC 5X神經醯胺防曬霜30ml","276","Cosmed"
"SKT","2026-06","SKINTIFIC-56","SKINTIFIC滋潤防曬霜30ml","13","Matsumoto"
"SKT","2026-06","SKINTIFIC-56","SKINTIFIC滋潤防曬霜SPF50 30ml","7","Nihon"
"SKT","2026-06","SKINTIFIC-56","SKINTIFIC滋潤防曬霜SPF50 30ml","144","POYA"
"SKT","2026-06","SKINTIFIC-56","SKINTIFIC滋潤防曬霜30ml SPF50+ PA++++","271","Watsons"
"SKT","2026-06","SKINTIFIC-56002","SKINTIFIC 5X神經醯胺防曬霜7g","1895","711"
"SKT","2026-06","SKINTIFIC-57","SKINTIFIC潔顏蜜80ml","58","Watsons"
"SKT","2026-06","SKINTIFIC-64","SKINTIFIC 戶外防曬噴霧250ml","317","Cosmed"
"SKT","2026-06","SKINTIFIC-64","SKINTIFIC戶外防曬噴霧250ml","4","Matsumoto"
"SKT","2026-06","SKINTIFIC-64","【SKINTIFIC】5x戶外防曬噴霧 250ml","33","momo"
"SKT","2026-06","SKINTIFIC-64","SKINTIFIC 5X戶外防曬噴霧250ml","27","Nihon"
"SKT","2026-06","SKINTIFIC-64","SKINTIFIC 5X戶外防曬噴霧250ml","203","POYA"
"SKT","2026-06","SKINTIFIC-64","SKINTIFIC 5x 戶外防曬噴霧250ml SPF50+ PA++++","411","Watsons"
"SKT","2026-06","SKINTIFIC-64 (3入)","【SKINTIFIC】5x戶外防曬噴霧250ml (超值3入組)","3","momo"
"SKT","2026-06","SKINTIFIC-65","【SKINTIFIC】火山固體泥膜棒40g","17","momo"
"SKT","2026-06","SKINTIFIC-65","SKINTIFIC火山固體泥膜棒40g","979","Watsons"
"SKT","2026-06","SKINTIFIC-77","SKINTIFIC 艾草固體泥膜棒40g","519","Cosmed"
"SKT","2026-06","SKINTIFIC-77","SKINTIFIC艾草固體泥膜棒40g","20","Matsumoto"
"SKT","2026-06","SKINTIFIC-77","【SKINTIFIC】艾草固體泥膜棒40g","19","momo"
"SKT","2026-06","SKINTIFIC-77","SKINTIFIC固體泥膜棒40g-艾草","14","Nihon"
"SKT","2026-06","SKINTIFIC-77","SKINTIFIC固體泥膜棒40g-艾草","305","POYA"
"SKT","2026-06","SKINTIFIC-77","SKINTIFIC艾草固體泥膜棒40g","2188","Watsons"
"SKT","2026-06","SKINTIFIC-79","SKINTIFIC VC亮白保濕霜 30g","6","POYA"
"SKT","2026-06","SKINTIFIC-79","SKINTIFIC VC亮白保濕霜30g","140","Watsons"
"SKT","2026-06","SKINTIFIC-86","SKINTIFIC修護精華20ml","13","Watsons"
"SKT","2026-06","SKINTIFIC-90","SKINTIFIC亮白面霜80g","20","Watsons"
"SKT","2026-06","SKINTIFIC-92","SKINTIFIC泛醇深層潔膚凝露","3","Matsumoto"
"SKT","2026-06","SKINTIFIC-92","【SKINTIFIC】泛醇深層潔膚凝露 120ml","3","momo"
"SKT","2026-06","SKINTIFIC-92","SKINTIFIC泛醇深層潔膚凝露120ml","1","Nihon"
"SKT","2026-06","SKINTIFIC-92","SKINTIFIC泛醇深層潔膚凝露120ml","29","POYA"
"SKT","2026-06","SKINTIFIC-92","SKINTIFIC-泛醇深層潔膚凝露","145","Watsons"
"SKT","2026-06","唇部精華 (2入)","【SKINTIFIC】亮采潤澤唇部精華 2入任選","6","momo"
"SKT","2026-06","亮白肌膚加強組 (s17+s39)","【SKINTIFIC】亮白肌膚加強組","1","momo"
"SKT","2026-06","泥膜棒組(S77+S65+S147)","【SKINTIFIC】泥膜棒組(艾草+火山泥+菸鹼醯胺粉)","8","momo"
"SKT","2026-06","視黃醇保養組 (s180+s183)","【SKINTIFIC】視黃醇保養組 (精華+面霜)","3","momo"
"SKT","2026-06","未對照-300981","SKINTIFIC神經醯胺修復精華20ml(試用品)","1","Watsons"
"SKT","2026-06","未對照-300983","SKINTIFIC艾草固體泥膜棒40g(試用品)","2","Watsons"
"SKT","2026-06","未對照-303640","SKINTIFIC菸醯胺亮白精華20ml(試用品)","1","Watsons"
"SKT","2026-06","未對照-308131","SKINTIFIC啞光防曬霜50g SPF50+ PA++++(試用品)","1","Watsons"
"SKT","2026-06","修復套組 (s05+s13)","【SKINTIFIC】5X神經醯胺保濕組 (保濕霜+保濕精華)","22","momo"
"SKT","2026-07","PDRN組 (s351+s347)","【SKINTIFIC】PDRN亮白柔嫩組(保濕霜30g+保濕精華20ml)","1","momo"
"SKT","2026-07","SKINTIFIC-01","SKINTIFIC 5X神經醯胺洗面乳80ml","16","Watsons"
"SKT","2026-07","SKINTIFIC-04","SKINTIFIC 菸鹼醯胺亮白精華20ml","42","Cosmed"
"SKT","2026-07","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","4","Matsumoto"
"SKT","2026-07","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","66","POYA"
"SKT","2026-07","SKINTIFIC-04","SKINTIFIC菸醯胺亮白精華20ml","142","Watsons"
"SKT","2026-07","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","313","Cosmed"
"SKT","2026-07","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","18","Matsumoto"
"SKT","2026-07","SKINTIFIC-05","【SKINTIFIC】5X神經醯胺保濕霜30g","18","momo"
"SKT","2026-07","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","1463","POYA"
"SKT","2026-07","SKINTIFIC-05","SKINTIFIC 5X神經醯胺保濕霜30g","1103","Watsons"
"SKT","2026-07","SKINTIFIC-05 (2入)","【SKINTIFIC】神經醯胺保濕霜30g(2入組)","16","momo"
"SKT","2026-07","SKINTIFIC-05002","SKINTIFIC 5X神經醯胺保濕霜7g","1376","711"
"SKT","2026-07","SKINTIFIC-08","【SKINTIFIC】艾草淨痘泥膜55g","3","momo"
"SKT","2026-07","SKINTIFIC-08","SKINTIFIC艾草淨痘泥膜55g","29","Watsons"
"SKT","2026-07","SKINTIFIC-09","【SKINTIFIC】水晶按摩眼霜20g","1","momo"
"SKT","2026-07","SKINTIFIC-09","SKINTIFIC水晶按摩眼霜20g","34","Watsons"
"SKT","2026-07","SKINTIFIC-105","SKINTIFIC啵啵霜30g","14","Watsons"
"SKT","2026-07","SKINTIFIC-114","【SKINTIFIC】三重酸淨痘控油保濕凝膠","1","momo"
"SKT","2026-07","SKINTIFIC-114","SKINTIFIC三重酸淨痘控油保濕凝膠30g","227","POYA"
"SKT","2026-07","SKINTIFIC-12","SKINTIFIC 神經醯胺舒緩化妝水80ml","40","Cosmed"
"SKT","2026-07","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","4","Matsumoto"
"SKT","2026-07","SKINTIFIC-12","【SKINTIFIC】神經醯胺舒緩化妝水","4","momo"
"SKT","2026-07","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","100","POYA"
"SKT","2026-07","SKINTIFIC-12","SKINTIFIC 5X神經醯胺修復水80ml","165","Watsons"
"SKT","2026-07","SKINTIFIC-120","SKINTIFIC三重酸淨膚調理凝膠11g","141","POYA"
"SKT","2026-07","SKINTIFIC-122","【SKINTIFIC】水感防曬乳30g","2","momo"
"SKT","2026-07","SKINTIFIC-122","SKINTIFIC水感防曬乳30g SPF35 PA+++","42","Watsons"
"SKT","2026-07","SKINTIFIC-123","SKINTIFIC 亮采潤澤唇部精華","41","Cosmed"
"SKT","2026-07","SKINTIFIC-123","SKINTIFIC亮采潤澤唇部精華","1","Matsumoto"
"SKT","2026-07","SKINTIFIC-123","SKINTIFIC亮采潤澤唇部精華6.5ml","40","POYA"
"SKT","2026-07","SKINTIFIC-123","SKINTIFIC-亮采潤澤唇部精華","46","Watsons"
"SKT","2026-07","SKINTIFIC-1234","SKINTIFIC 亮采潤澤唇部精華-莓果粉色","40","Cosmed"
"SKT","2026-07","SKINTIFIC-1234","SKINTIFIC亮采潤澤唇部精華6.5ml莓果粉","35","POYA"
"SKT","2026-07","SKINTIFIC-1234","SKINTIFIC-亮采潤澤唇部精華-莓果粉色","58","Watsons"
"SKT","2026-07","SKINTIFIC-1236","SKINTIFIC 亮采潤澤唇部精華-櫻桃紅色","22","Cosmed"
"SKT","2026-07","SKINTIFIC-1236","SKINTIFIC亮采潤澤唇部精華6.5ml櫻桃紅","26","POYA"
"SKT","2026-07","SKINTIFIC-1236","SKINTIFIC-亮采潤澤唇部精華-櫻桃紅色","48","Watsons"
"SKT","2026-07","SKINTIFIC-123唇部系列","【SKINTIFIC】亮采潤澤唇部精華 (多色)","14","momo"
"SKT","2026-07","SKINTIFIC-129","【SKINTIFIC】水楊酸淨痘潔面乳120ml","4","momo"
"SKT","2026-07","SKINTIFIC-129","SKINTIFIC水楊酸淨痘潔面乳120ml","318","POYA"
"SKT","2026-07","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","48","Cosmed"
"SKT","2026-07","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","6","Matsumoto"
"SKT","2026-07","SKINTIFIC-13","【SKINTIFIC】5X神經醯胺修復精華20ml","13","momo"
"SKT","2026-07","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","172","POYA"
"SKT","2026-07","SKINTIFIC-13","SKINTIFIC 5X神經醯胺修復精華20ml","191","Watsons"
"SKT","2026-07","SKINTIFIC-1340","SKINTIFIC啞光氣墊00 11g","28","Watsons"
"SKT","2026-07","SKINTIFIC-1340N","SKINTIFIC 柔霧控油氣墊 00N-11g","42","Cosmed"
"SKT","2026-07","SKINTIFIC-1340N","SKINTIFIC啞光氣墊00N","4","Matsumoto"
"SKT","2026-07","SKINTIFIC-1340N","SKINTIFIC柔霧控油氣墊11g-00N","84","POYA"
"SKT","2026-07","SKINTIFIC-1340N","SKINTIFIC啞光氣墊00N-11g","136","Watsons"
"SKT","2026-07","SKINTIFIC-1340W","SKINTIFIC 柔霧控油氣墊 00W-11g","23","Cosmed"
"SKT","2026-07","SKINTIFIC-1340W","SKINTIFIC啞光氣墊00W","3","Matsumoto"
"SKT","2026-07","SKINTIFIC-1340W","SKINTIFIC柔霧控油氣墊11g-00W","49","POYA"
"SKT","2026-07","SKINTIFIC-1340W","SKINTIFIC啞光氣墊00W-11g","85","Watsons"
"SKT","2026-07","SKINTIFIC-1341","SKINTIFIC啞光氣墊01 11g","39","Watsons"
"SKT","2026-07","SKINTIFIC-1341N","SKINTIFIC 柔霧控油氣墊 01N-11g","56","Cosmed"
"SKT","2026-07","SKINTIFIC-1341N","SKINTIFIC啞光氣墊01N","6","Matsumoto"
"SKT","2026-07","SKINTIFIC-1341N","SKINTIFIC柔霧控油氣墊11g-01N","121","POYA"
"SKT","2026-07","SKINTIFIC-1341N","SKINTIFIC啞光氣墊01N-11g","116","Watsons"
"SKT","2026-07","SKINTIFIC-1341W","SKINTIFIC 柔霧控油氣墊 01W-11g","29","Cosmed"
"SKT","2026-07","SKINTIFIC-1341W","SKINTIFIC啞光氣墊01W","5","Matsumoto"
"SKT","2026-07","SKINTIFIC-1341W","SKINTIFIC柔霧控油氣墊11g-01W","52","POYA"
"SKT","2026-07","SKINTIFIC-1341W","SKINTIFIC啞光氣墊01W-11g","55","Watsons"
"SKT","2026-07","SKINTIFIC-1342","SKINTIFIC啞光氣墊02 11g","34","Watsons"
"SKT","2026-07","SKINTIFIC-1342N","SKINTIFIC 柔霧控油氣墊 02N-11g","47","Cosmed"
"SKT","2026-07","SKINTIFIC-1342N","SKINTIFIC啞光氣墊02N","4","Matsumoto"
"SKT","2026-07","SKINTIFIC-1342N","SKINTIFIC柔霧控油氣墊11g-02N","109","POYA"
"SKT","2026-07","SKINTIFIC-1342N","SKINTIFIC啞光氣墊02N-11g","102","Watsons"
"SKT","2026-07","SKINTIFIC-1342W","SKINTIFIC 柔霧控油氣墊 02W-11g","35","Cosmed"
"SKT","2026-07","SKINTIFIC-1342W","SKINTIFIC啞光氣墊02W","3","Matsumoto"
"SKT","2026-07","SKINTIFIC-1342W","SKINTIFIC柔霧控油氣墊11g-02W","74","POYA"
"SKT","2026-07","SKINTIFIC-1342W","SKINTIFIC啞光氣墊02W-11g","61","Watsons"
"SKT","2026-07","SKINTIFIC-1343","SKINTIFIC啞光氣墊03 11g","22","Watsons"
"SKT","2026-07","SKINTIFIC-1343N","SKINTIFIC啞光氣墊03N-11g","14","Watsons"
"SKT","2026-07","SKINTIFIC-1343W","SKINTIFIC啞光氣墊03W-11g","10","Watsons"
"SKT","2026-07","SKINTIFIC-134系列(含NW)","【SKINTIFIC】啞光氣墊/柔霧控油氣墊 11g (多色)","56","momo"
"SKT","2026-07","SKINTIFIC-147","SKINTIFIC 亮白固體泥膜棒 40g","74","Cosmed"
"SKT","2026-07","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","3","Matsumoto"
"SKT","2026-07","SKINTIFIC-147","【SKINTIFIC】亮白固體泥膜棒 40g","6","momo"
"SKT","2026-07","SKINTIFIC-147","SKINTIFIC固體泥膜棒40g-亮白","73","POYA"
"SKT","2026-07","SKINTIFIC-147","SKINTIFIC亮白固體泥膜棒 40g","331","Watsons"
"SKT","2026-07","SKINTIFIC-157","SKINTIFIC柔嫩亮澤霜 30g","1","Matsumoto"
"SKT","2026-07","SKINTIFIC-157","SKINTIFIC柔嫩亮澤霜30g","220","POYA"
"SKT","2026-07","SKINTIFIC-157","柔嫩亮澤霜","216","Watsons"
"SKT","2026-07","SKINTIFIC-161","SKINTIFIC 柔霧定妝噴霧 80ml","38","Cosmed"
"SKT","2026-07","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","10","Matsumoto"
"SKT","2026-07","SKINTIFIC-161","【SKINTIFIC】啞光柔霧定妝噴霧 80ml","11","momo"
"SKT","2026-07","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧80ml","315","POYA"
"SKT","2026-07","SKINTIFIC-161","SKINTIFIC啞光定妝噴霧 80ml","41","Watsons"
"SKT","2026-07","SKINTIFIC-17","SKINTIFIC 亮白肌膚精華20ml","56","Cosmed"
"SKT","2026-07","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","1","Matsumoto"
"SKT","2026-07","SKINTIFIC-17","【SKINTIFIC】亮白肌膚精華20ml","2","momo"
"SKT","2026-07","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","49","POYA"
"SKT","2026-07","SKINTIFIC-17","SKINTIFIC亮白肌膚精華20ml","119","Watsons"
"SKT","2026-07","SKINTIFIC-170","SKINTIFIC 亮膚精華噴霧100ml","100","Cosmed"
"SKT","2026-07","SKINTIFIC-170","SKINTIFIC亮膚精華噴霧100ml","11","Matsumoto"
"SKT","2026-07","SKINTIFIC-170","【SKINTIFIC】亮膚精華噴霧100ml","7","momo"
"SKT","2026-07","SKINTIFIC-170","SKINTIFIC亮膚精華噴霧100ml","280","POYA"
"SKT","2026-07","SKINTIFIC-170","SKINTIFIC亮膚精華噴霧100ml","281","Watsons"
"SKT","2026-07","SKINTIFIC-170 (2入)","【SKINTIFIC】亮膚精華噴霧100ml*2入","6","momo"
"SKT","2026-07","SKINTIFIC-17100N","SKINTIFIC 柔霧濾鏡潤色霜00N 28g","11","Cosmed"
"SKT","2026-07","SKINTIFIC-17100N","SKINTIFIC柔霧濾鏡潤色霜00N","2","Matsumoto"
"SKT","2026-07","SKINTIFIC-17100N","SKINTIFIC柔霧濾鏡潤色霜28g-00N","309","POYA"
"SKT","2026-07","SKINTIFIC-17100N","柔霧濾鏡潤色霜#00N","45","Watsons"
"SKT","2026-07","SKINTIFIC-17101N","SKINTIFIC 柔霧濾鏡潤色霜01N 28g","22","Cosmed"
"SKT","2026-07","SKINTIFIC-17101N","SKINTIFIC柔霧濾鏡潤色霜01N","5","Matsumoto"
"SKT","2026-07","SKINTIFIC-17101N","SKINTIFIC柔霧濾鏡潤色霜28g-01N","311","POYA"
"SKT","2026-07","SKINTIFIC-17101N","柔霧濾鏡潤色霜#01N","35","Watsons"
"SKT","2026-07","SKINTIFIC-17101W","SKINTIFIC 柔霧濾鏡潤色霜01W 28g","18","Cosmed"
"SKT","2026-07","SKINTIFIC-17101W","SKINTIFIC柔霧濾鏡潤色霜01W","5","Matsumoto"
"SKT","2026-07","SKINTIFIC-17101W","SKINTIFIC柔霧濾鏡潤色霜28g-01W","215","POYA"
"SKT","2026-07","SKINTIFIC-17101W","柔霧濾鏡潤色霜#01W","27","Watsons"
"SKT","2026-07","SKINTIFIC-17102N","SKINTIFIC 柔霧濾鏡潤色霜02N 28g","13","Cosmed"
"SKT","2026-07","SKINTIFIC-17102N","SKINTIFIC柔霧濾鏡潤色霜02N","3","Matsumoto"
"SKT","2026-07","SKINTIFIC-17102N","SKINTIFIC柔霧濾鏡潤色霜28g-02N","271","POYA"
"SKT","2026-07","SKINTIFIC-17102N","柔霧濾鏡潤色霜#02N","30","Watsons"
"SKT","2026-07","SKINTIFIC-17102W","柔霧濾鏡潤色霜#02W","1","Watsons"
"SKT","2026-07","SKINTIFIC-1710NW系列","【SKINTIFIC】柔霧濾鏡潤色霜 28g (多色)","18","momo"
"SKT","2026-07","SKINTIFIC-18","SKINTIFIC 菸醯胺亮白精華水80ml","30","Cosmed"
"SKT","2026-07","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","1","Matsumoto"
"SKT","2026-07","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","28","POYA"
"SKT","2026-07","SKINTIFIC-18","SKINTIFIC菸醯胺亮白精華水80ml","77","Watsons"
"SKT","2026-07","SKINTIFIC-180","SKINTIFIC 視黃醇精華液20ml","19","Cosmed"
"SKT","2026-07","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","41","POYA"
"SKT","2026-07","SKINTIFIC-180","SKINTIFIC視黃醇精華液20ml","64","Watsons"
"SKT","2026-07","SKINTIFIC-183","SKINTIFIC 視黃醇面霜30g","24","Cosmed"
"SKT","2026-07","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","2","Matsumoto"
"SKT","2026-07","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","56","POYA"
"SKT","2026-07","SKINTIFIC-183","SKINTIFIC視黃醇面霜30g","69","Watsons"
"SKT","2026-07","SKINTIFIC-191","【SKINTIFIC】5x滋潤防曬霜50ml","4","momo"
"SKT","2026-07","SKINTIFIC-191","SKINTIFIC 5x滋潤防曬霜50ml SPF50+ PA++++","137","Watsons"
"SKT","2026-07","SKINTIFIC-195","【SKINTIFIC】水感防曬乳50g","2","momo"
